class,gene,n_slices,z_min,z_max,z_coherence
01 IT-ET Glut,Clrn1,32,0.4,10.354266571312971,0.9354375335962456
01 IT-ET Glut,Clspn,32,0.4,10.354266571312971,0.9255343950330942
01 IT-ET Glut,Cnga3,32,0.4,10.354266571312971,-0.19446078877183454
01 IT-ET Glut,Cngb3,32,0.4,10.354266571312971,0.9754912191718655
01 IT-ET Glut,Cnih3,32,0.4,10.354266571312971,0.764627620192712
01 IT-ET Glut,Cnmd,32,0.4,10.354266571312971,0.9426025027991969
01 IT-ET Glut,Cnpy1,32,0.4,10.354266571312971,0.8119993244258242
01 IT-ET Glut,Cnr1,32,0.4,10.354266571312971,0.9933131550021821
01 IT-ET Glut,Cntnap3,32,0.4,10.354266571312971,0.9149689854757984
01 IT-ET Glut,Cobll1,32,0.4,10.354266571312971,0.3271289608157688
01 IT-ET Glut,Coch,32,0.4,10.354266571312971,0.21959591292307426
01 IT-ET Glut,Col11a1,32,0.4,10.354266571312971,0.8490471678871817
01 IT-ET Glut,Col12a1,32,0.4,10.354266571312971,0.9559941681584545
01 IT-ET Glut,Col14a1,32,0.4,10.354266571312971,0.8764547538157891
01 IT-ET Glut,Col15a1,32,0.4,10.354266571312971,0.9721874410532028
01 IT-ET Glut,Col18a1,32,0.4,10.354266571312971,-0.11632842609244196
01 IT-ET Glut,Col19a1,32,0.4,10.354266571312971,0.9900481354582905
01 IT-ET Glut,Col23a1,32,0.4,10.354266571312971,0.9889160574714728
01 IT-ET Glut,Col24a1,32,0.4,10.354266571312971,-0.15688648692609017
01 IT-ET Glut,Col26a1,32,0.4,10.354266571312971,0.9929835842624017
01 IT-ET Glut,Col27a1,32,0.4,10.354266571312971,0.9815738962086942
01 IT-ET Glut,Col5a1,32,0.4,10.354266571312971,0.9471369120936848
01 IT-ET Glut,Col5a2,32,0.4,10.354266571312971,0.9506985512683515
01 IT-ET Glut,Col6a1,32,0.4,10.354266571312971,0.9912724747386081
01 IT-ET Glut,Col6a3,32,0.4,10.354266571312971,0.9521251696344951
01 IT-ET Glut,Col6a5,32,0.4,10.354266571312971,0.9633025277793392
01 IT-ET Glut,Col8a1,32,0.4,10.354266571312971,-0.00802492943063739
01 IT-ET Glut,Colec12,32,0.4,10.354266571312971,-0.0298481898023245
01 IT-ET Glut,Colgalt2,32,0.4,10.354266571312971,0.8582682433253104
01 IT-ET Glut,Comtd1,32,0.4,10.354266571312971,0.33168287454973117
01 IT-ET Glut,Corin,32,0.4,10.354266571312971,0.6928052286779239
01 IT-ET Glut,Coro1a,32,0.4,10.354266571312971,0.9575425018855818
01 IT-ET Glut,Coro6,32,0.4,10.354266571312971,0.956293975297407
01 IT-ET Glut,Cp,32,0.4,10.354266571312971,0.9708265061586605
01 IT-ET Glut,Cpa6,32,0.4,10.354266571312971,0.8917188418781119
01 IT-ET Glut,Cplx3,32,0.4,10.354266571312971,-0.42697243255597583
01 IT-ET Glut,Cpne2,32,0.4,10.354266571312971,0.698561212808229
01 IT-ET Glut,Cpne8,32,0.4,10.354266571312971,0.8847634075280933
01 IT-ET Glut,Cpne9,32,0.4,10.354266571312971,0.9865271578706957
01 IT-ET Glut,Crb1,32,0.4,10.354266571312971,0.9398357952986025
01 IT-ET Glut,Creb3l1,32,0.4,10.354266571312971,0.38120696971671414
01 IT-ET Glut,Creb5,32,0.4,10.354266571312971,0.3646021756524845
01 IT-ET Glut,Crh,32,0.4,10.354266571312971,0.9359167809318478
01 IT-ET Glut,Crhbp,32,0.4,10.354266571312971,0.8670349184567057
01 IT-ET Glut,Crhr1,32,0.4,10.354266571312971,0.9728754196876319
01 IT-ET Glut,Crhr2,32,0.4,10.354266571312971,0.9139835824523403
01 IT-ET Glut,Crispld1,32,0.4,10.354266571312971,0.9577431386041015
01 IT-ET Glut,Crybg1,32,0.4,10.354266571312971,0.8678797257795623
01 IT-ET Glut,Crym,32,0.4,10.354266571312971,0.986587218374185
01 IT-ET Glut,Ctsc,32,0.4,10.354266571312971,0.380196575100334
01 IT-ET Glut,Ctss,32,0.4,10.354266571312971,-0.1625413164163908
01 IT-ET Glut,Ctxn3,32,0.4,10.354266571312971,0.07905256812143868
01 IT-ET Glut,Cubn,32,0.4,10.354266571312971,0.7395809177009349
01 IT-ET Glut,Cux2,32,0.4,10.354266571312971,0.9613410960153443
01 IT-ET Glut,Cwh43,32,0.4,10.354266571312971,0.9732498942827382
01 IT-ET Glut,Cxcl14,32,0.4,10.354266571312971,0.9864184459299836
01 IT-ET Glut,Cxcl5,32,0.4,10.354266571312971,0.05434843421995395
01 IT-ET Glut,Cyp19a1,32,0.4,10.354266571312971,-0.15954315733293412
01 IT-ET Glut,Cyp26b1,32,0.4,10.354266571312971,0.9824263335210791
01 IT-ET Glut,D130009I18Rik,32,0.4,10.354266571312971,0.893399723196005
01 IT-ET Glut,D130079A08Rik,32,0.4,10.354266571312971,0.9324262209402369
01 IT-ET Glut,D430036J16Rik,32,0.4,10.354266571312971,0.884623050469993
01 IT-ET Glut,D7Ertd443e,32,0.4,10.354266571312971,0.9432086734015921
01 IT-ET Glut,D930028M14Rik,32,0.4,10.354266571312971,0.16117156197014137
01 IT-ET Glut,Dach1,32,0.4,10.354266571312971,0.9842240617822858
01 IT-ET Glut,Dach2,32,0.4,10.354266571312971,0.4722100531236546
01 IT-ET Glut,Dbh,32,0.4,10.354266571312971,0.898886479481245
01 IT-ET Glut,Dbx2,32,0.4,10.354266571312971,0.9730416750840549
01 IT-ET Glut,Dcdc2a,32,0.4,10.354266571312971,0.8542559004583584
01 IT-ET Glut,Dchs2,32,0.4,10.354266571312971,0.978405569963554
01 IT-ET Glut,Dcn,32,0.4,10.354266571312971,0.994352708148137
01 IT-ET Glut,Ddc,32,0.4,10.354266571312971,0.26399022330191096
01 IT-ET Glut,Ddit4l,32,0.4,10.354266571312971,0.860438324778581
01 IT-ET Glut,Ddo,32,0.4,10.354266571312971,0.6782043905274596
01 IT-ET Glut,Ddr2,32,0.4,10.354266571312971,0.9269810743414229
01 IT-ET Glut,Dgkk,32,0.4,10.354266571312971,0.8561105303349413
01 IT-ET Glut,Diaph3,32,0.4,10.354266571312971,0.005947900660520577
01 IT-ET Glut,Dio3,32,0.4,10.354266571312971,0.9877432544828272
01 IT-ET Glut,Dkk2,32,0.4,10.354266571312971,0.8644934906727518
01 IT-ET Glut,Dkkl1,32,0.4,10.354266571312971,0.7705736707226888
01 IT-ET Glut,Dlk1,32,0.4,10.354266571312971,0.9818587877871534
01 IT-ET Glut,Dlx1as,32,0.4,10.354266571312971,0.6730470953631007
01 IT-ET Glut,Dlx2,32,0.4,10.354266571312971,0.6642265692107612
01 IT-ET Glut,Dlx6,32,0.4,10.354266571312971,0.8862163276421386
01 IT-ET Glut,Dlx6os1,32,0.4,10.354266571312971,0.2684107831751789
01 IT-ET Glut,Dmbx1,32,0.4,10.354266571312971,0.9453427388143506
01 IT-ET Glut,Dmrt2,32,0.4,10.354266571312971,0.649943744700832
01 IT-ET Glut,Dnah11,32,0.4,10.354266571312971,0.7152043091734486
01 IT-ET Glut,Dnah9,32,0.4,10.354266571312971,0.13499818718535087
01 IT-ET Glut,Doc2b,32,0.4,10.354266571312971,0.9882890182446485
01 IT-ET Glut,Dock5,32,0.4,10.354266571312971,0.9191213529133149
01 IT-ET Glut,Dpf3,32,0.4,10.354266571312971,0.9600907320542029
01 IT-ET Glut,Drd1,32,0.4,10.354266571312971,0.9912103705998065
01 IT-ET Glut,Drd2,32,0.4,10.354266571312971,0.8972020371104509
01 IT-ET Glut,Drd3,32,0.4,10.354266571312971,0.9634362870251999
01 IT-ET Glut,Drd5,32,0.4,10.354266571312971,0.9818998639349615
01 IT-ET Glut,Dscaml1,32,0.4,10.354266571312971,0.9004996526134206
01 IT-ET Glut,Dsg2,32,0.4,10.354266571312971,-0.2052987323703789
01 IT-ET Glut,Ebf1,32,0.4,10.354266571312971,0.2581397278465235
01 IT-ET Glut,Ebf2,32,0.4,10.354266571312971,0.9075723632943673
01 IT-ET Glut,Ebf3,32,0.4,10.354266571312971,-0.15030630879229445
01 IT-ET Glut,Ecel1,32,0.4,10.354266571312971,0.9921188614708163
01 IT-ET Glut,Ecm2,32,0.4,10.354266571312971,-0.11784100274803774
01 IT-ET Glut,Edaradd,32,0.4,10.354266571312971,0.9811548503463714
01 IT-ET Glut,Ednra,32,0.4,10.354266571312971,0.8682961788319412
01 IT-ET Glut,Ednrb,32,0.4,10.354266571312971,-0.21181158292770344
01 IT-ET Glut,Efna5,32,0.4,10.354266571312971,0.6358603878922579
01 IT-ET Glut,Egfem1,32,0.4,10.354266571312971,0.8269743298637824
01 IT-ET Glut,Egflam,32,0.4,10.354266571312971,-0.012626088591685118
01 IT-ET Glut,Egfr,32,0.4,10.354266571312971,0.8512614498035779
01 IT-ET Glut,Egln3,32,0.4,10.354266571312971,0.9225261739674899
01 IT-ET Glut,Egr2,32,0.4,10.354266571312971,0.9278729942061669
01 IT-ET Glut,Egr3,32,0.4,10.354266571312971,0.9944203046954934
