class,gene,n_slices,z_min,z_max,z_coherence
01 IT-ET Glut,Cldn11,22,0.2,13.057739820419144,0.6438564840146374
01 IT-ET Glut,Cldn5,22,0.2,13.057739820419144,-0.12184535199759236
01 IT-ET Glut,Clic5,22,0.2,13.057739820419144,0.31997376792384885
01 IT-ET Glut,Clic6,22,0.2,13.057739820419144,-0.10651328683706303
01 IT-ET Glut,Clrn1,22,0.2,13.057739820419144,0.6145189994054906
01 IT-ET Glut,Clspn,22,0.2,13.057739820419144,0.7117282605135725
01 IT-ET Glut,Cnga3,22,0.2,13.057739820419144,0.22727078763058817
01 IT-ET Glut,Cngb3,22,0.2,13.057739820419144,0.5956519002290844
01 IT-ET Glut,Cnih3,22,0.2,13.057739820419144,0.4517997688083459
01 IT-ET Glut,Cnmd,22,0.2,13.057739820419144,0.028437821642243233
01 IT-ET Glut,Cnpy1,22,0.2,13.057739820419144,0.3188438380949877
01 IT-ET Glut,Cnr1,22,0.2,13.057739820419144,0.8562695058617625
01 IT-ET Glut,Cntnap3,22,0.2,13.057739820419144,0.7884949534875245
01 IT-ET Glut,Cobll1,22,0.2,13.057739820419144,-0.3172247110946059
01 IT-ET Glut,Coch,22,0.2,13.057739820419144,0.5302768469637141
01 IT-ET Glut,Col11a1,22,0.2,13.057739820419144,-0.22682779212498816
01 IT-ET Glut,Col12a1,22,0.2,13.057739820419144,0.8338321059158326
01 IT-ET Glut,Col14a1,22,0.2,13.057739820419144,0.8206199858299091
01 IT-ET Glut,Col15a1,22,0.2,13.057739820419144,0.7549276765267935
01 IT-ET Glut,Col18a1,22,0.2,13.057739820419144,0.8139700050931388
01 IT-ET Glut,Col19a1,22,0.2,13.057739820419144,0.73462447168822
01 IT-ET Glut,Col23a1,22,0.2,13.057739820419144,0.8539750881879166
01 IT-ET Glut,Col24a1,22,0.2,13.057739820419144,-0.2672715137480658
01 IT-ET Glut,Col26a1,22,0.2,13.057739820419144,0.13918590561465746
01 IT-ET Glut,Col27a1,22,0.2,13.057739820419144,-0.36693879079927166
01 IT-ET Glut,Col5a1,22,0.2,13.057739820419144,0.6539418728794543
01 IT-ET Glut,Col5a2,22,0.2,13.057739820419144,0.6117976674109973
01 IT-ET Glut,Col6a1,22,0.2,13.057739820419144,0.8092590728457693
